,DATE,PRCP,TMAX,TMIN
0,2010-08-01,0.01,81,65
1,2010-08-02,0.04,82,69
2,2010-08-03,0.0,84,72
3,2010-08-04,0.0,93,73
4,2010-08-05,1.03,95,70
5,2010-08-06,0.0,90,69
6,2010-08-07,0.0,85,59
7,2010-08-08,0.0,88,62
8,2010-08-09,0.0,92,71
9,2010-08-10,0.0,95,73
10,2010-08-11,0.0,97,72
11,2010-08-12,1.66,90,71
12,2010-08-13,0.07,76,70
13,2010-08-14,0.0,82,67
14,2010-08-15,0.21,79,71
15,2010-08-16,0.0,90,71
16,2010-08-17,0.0,89,72
17,2010-08-18,1.39,80,67
18,2010-08-19,0.0,86,67
19,2010-08-20,0.0,90,65
20,2010-08-21,0.0,88,68
21,2010-08-22,0.0,88,72
22,2010-08-23,0.01,85,68
23,2010-08-24,0.0,73,65
24,2010-08-25,0.0,81,64
25,2010-08-26,0.0,85,63
26,2010-08-27,0.0,82,60
27,2010-08-28,0.0,86,62
28,2010-08-29,0.0,91,61
29,2010-08-30,0.0,94,63
30,2010-08-31,0.0,95,61
31,2010-09-01,0.0,96,65
32,2010-09-02,0.0,93,65
33,2010-09-03,0.0,90,72
34,2010-09-04,0.0,82,61
35,2010-09-05,0.0,79,54
36,2010-09-06,0.0,84,56
37,2010-09-07,0.0,92,63
38,2010-09-08,0.0,93,69
39,2010-09-09,0.0,79,56
40,2010-09-10,0.0,76,53
41,2010-09-11,0.0,79,47
42,2010-09-12,0.46,76,61
43,2010-09-13,0.0,87,56
44,2010-09-14,0.0,81,56
45,2010-09-15,0.0,86,51
46,2010-09-16,0.08,85,58
47,2010-09-17,0.01,78,60
48,2010-09-18,0.0,79,54
49,2010-09-19,0.0,86,52
50,2010-09-20,0.0,80,53
51,2010-09-21,0.0,80,46
52,2010-09-22,0.0,94,63
53,2010-09-23,0.0,93,64
54,2010-09-24,0.0,97,64
55,2010-09-25,0.0,93,68
56,2010-09-26,0.05,73,59
57,2010-09-27,0.13,76,62
58,2010-09-28,0.39,81,62
59,2010-09-29,0.3,66,52
60,2010-09-30,4.74,79,61
61,2010-10-01,0.01,73,58
62,2010-10-02,0.0,70,45
63,2010-10-03,0.29,67,47
64,2010-10-04,0.34,56,48
65,2010-10-05,0.0,61,40
66,2010-10-06,0.03,59,50
67,2010-10-07,0.0,74,47
68,2010-10-08,0.0,77,44
69,2010-10-09,0.0,83,48
70,2010-10-10,0.0,79,49
71,2010-10-11,0.0,86,56
72,2010-10-12,0.0,83,55
73,2010-10-13,0.0,68,48
74,2010-10-14,0.96,62,48
75,2010-10-15,0.0,62,47
76,2010-10-16,0.0,66,43
77,2010-10-17,0.0,77,41
78,2010-10-18,0.0,66,44
79,2010-10-19,0.0,61,48
80,2010-10-20,0.0,59,47
81,2010-10-21,0.0,67,41
82,2010-10-22,0.0,58,38
83,2010-10-23,0.0,71,33
84,2010-10-24,0.0,75,51
85,2010-10-25,0.0,74,54
86,2010-10-26,0.0,75,61
87,2010-10-27,0.75,74,65
88,2010-10-28,0.0,78,50
89,2010-10-29,0.0,54,39
90,2010-10-30,0.0,60,33
91,2010-10-31,0.0,64,38
92,2010-11-01,0.0,53,32
93,2010-11-02,0.0,51,31
94,2010-11-03,0.13,55,30
95,2010-11-04,1.05,49,44
96,2010-11-05,0.0,56,39
97,2010-11-06,0.0,52,31
98,2010-11-07,0.0,51,31
99,2010-11-08,0.0,63,32
100,2010-11-09,0.0,63,42
101,2010-11-10,0.0,62,38
102,2010-11-11,0.0,61,32
103,2010-11-12,0.0,63,28
104,2010-11-13,0.0,65,29
105,2010-11-14,0.0,64,29
106,2010-11-15,0.11,59,39
107,2010-11-16,1.02,63,48
108,2010-11-17,0.03,63,40
109,2010-11-18,0.0,56,32
110,2010-11-19,0.0,52,31
111,2010-11-20,0.0,65,34
112,2010-11-21,0.0,57,32
113,2010-11-22,0.0,63,47
114,2010-11-23,0.02,64,48
115,2010-11-24,0.0,52,38
116,2010-11-25,0.03,51,39
117,2010-11-26,0.02,56,37
118,2010-11-27,0.0,45,29
119,2010-11-28,0.0,48,26
120,2010-11-29,0.0,49,22
121,2010-11-30,0.09,62,45
122,2010-12-01,0.74,64,30
123,2010-12-02,0.0,39,26
124,2010-12-03,0.0,40,28
125,2010-12-04,0.0,41,25
126,2010-12-05,0.0,38,29
127,2010-12-06,0.0,36,28
128,2010-12-07,0.0,34,25
129,2010-12-08,0.0,34,20
130,2010-12-09,0.0,35,17
131,2010-12-10,0.0,37,18
132,2010-12-11,0.07,44,22
133,2010-12-12,0.47,40,35
134,2010-12-13,0.0,37,21
135,2010-12-14,0.0,25,19
136,2010-12-15,0.0,31,19
137,2010-12-16,0.18,24,12
138,2010-12-17,0.0,37,11
139,2010-12-18,0.0,36,18
140,2010-12-19,0.0,34,23
141,2010-12-20,0.0,36,16
142,2010-12-21,0.0,38,24
143,2010-12-22,0.0,43,32
144,2010-12-23,0.0,41,30
145,2010-12-24,0.0,38,28
146,2010-12-25,0.0,34,29
147,2010-12-26,0.01,30,26
148,2010-12-27,0.0,34,26
149,2010-12-28,0.0,44,23
150,2010-12-29,0.0,46,24
151,2010-12-30,0.0,45,20
152,2010-12-31,0.0,52,25
153,2011-01-01,0.02,57,29
154,2011-01-02,0.01,58,31
155,2011-01-03,0.0,39,25
156,2011-01-04,0.0,46,17
157,2011-01-05,0.0,40,22
158,2011-01-06,0.0,39,21
159,2011-01-07,0.0,34,27
160,2011-01-08,0.01,32,21
161,2011-01-09,0.0,32,20
162,2011-01-10,0.0,34,19
163,2011-01-11,0.11,32,20
164,2011-01-12,0.0,32,22
165,2011-01-13,0.0,34,23
166,2011-01-14,0.0,36,16
167,2011-01-15,0.0,44,22
168,2011-01-16,0.0,39,27
169,2011-01-17,0.15,32,27
170,2011-01-18,0.19,34,26
171,2011-01-19,0.0,51,33
172,2011-01-20,0.0,41,29
173,2011-01-21,0.01,36,18
174,2011-01-22,0.0,25,9
175,2011-01-23,0.0,29,9
176,2011-01-24,0.0,31,6
177,2011-01-25,0.0,45,28
178,2011-01-26,1.31,35,32
179,2011-01-27,0.0,35,25
180,2011-01-28,0.06,36,26
181,2011-01-29,0.0,36,16
182,2011-01-30,0.0,44,15
183,2011-01-31,0.0,35,24
184,2011-02-01,0.11,36,26
185,2011-02-02,0.59,48,30
186,2011-02-03,0.0,33,23
187,2011-02-04,0.0,39,20
188,2011-02-05,0.16,39,33
189,2011-02-06,0.0,45,29
190,2011-02-07,0.0,46,24
191,2011-02-08,0.0,38,22
192,2011-02-09,0.0,33,16
193,2011-02-10,0.0,33,15
194,2011-02-11,0.0,44,11
195,2011-02-12,0.0,44,16
196,2011-02-13,0.0,53,26
197,2011-02-14,0.0,66,40
198,2011-02-15,0.0,46,26
199,2011-02-16,0.0,59,25
200,2011-02-17,0.0,72,39
201,2011-02-18,0.0,75,53
202,2011-02-19,0.0,55,36
203,2011-02-20,0.01,48,30
204,2011-02-21,0.22,44,28
205,2011-02-22,0.08,32,22
206,2011-02-23,0.0,44,24
207,2011-02-24,0.13,50,22
208,2011-02-25,0.2,64,34
209,2011-02-26,0.0,49,30
210,2011-02-27,0.0,62,30
211,2011-02-28,0.71,67,39
212,2011-03-01,0.0,47,30
213,2011-03-02,0.0,62,30
214,2011-03-03,0.0,39,25
215,2011-03-04,0.0,49,27
216,2011-03-05,0.0,63,39
217,2011-03-06,2.3,59,34
218,2011-03-07,0.03,48,32
219,2011-03-08,0.0,51,25
220,2011-03-09,0.07,49,36
221,2011-03-10,1.41,59,46
222,2011-03-11,0.07,48,37
223,2011-03-12,0.0,61,32
224,2011-03-13,0.0,58,33
225,2011-03-14,0.0,52,28
226,2011-03-15,0.31,50,29
227,2011-03-16,0.11,58,42
228,2011-03-17,0.0,65,39
229,2011-03-18,0.0,79,50
230,2011-03-19,0.0,66,46
231,2011-03-20,0.0,53,36
232,2011-03-21,0.25,73,41
233,2011-03-22,0.01,62,47
234,2011-03-23,0.17,54,45
235,2011-03-24,0.06,45,33
236,2011-03-25,0.0,48,27
237,2011-03-26,0.0,45,28
238,2011-03-27,0.01,44,27
239,2011-03-28,0.0,47,26
240,2011-03-29,0.0,50,26
241,2011-03-30,0.16,47,35
242,2011-03-31,0.11,42,36
243,2011-04-01,0.07,50,32
244,2011-04-02,0.02,51,31
245,2011-04-03,0.0,59,32
246,2011-04-04,0.0,85,48
247,2011-04-05,0.31,71,36
248,2011-04-06,0.0,64,30
249,2011-04-07,0.0,70,43
250,2011-04-08,0.42,51,42
251,2011-04-09,0.0,50,42
252,2011-04-10,0.0,66,46
253,2011-04-11,0.0,85,59
254,2011-04-12,0.69,70,52
255,2011-04-13,0.3,57,46
256,2011-04-14,0.0,70,38
257,2011-04-15,0.0,67,40
258,2011-04-16,1.24,63,48
259,2011-04-17,0.0,69,45
260,2011-04-18,0.0,76,42
261,2011-04-19,0.02,68,53
262,2011-04-20,0.0,86,48
263,2011-04-21,0.0,64,41
264,2011-04-22,0.4,49,43
265,2011-04-23,0.08,73,43
266,2011-04-24,0.01,85,56
267,2011-04-25,0.0,86,56
268,2011-04-26,0.0,84,67
269,2011-04-27,1.33,82,68
270,2011-04-28,0.32,78,53
271,2011-04-29,0.0,66,47
272,2011-04-30,0.0,66,49
273,2011-05-01,0.02,62,45
274,2011-05-02,0.0,79,52
275,2011-05-03,0.15,82,60
276,2011-05-04,0.43,60,45
277,2011-05-05,0.0,67,43
278,2011-05-06,0.02,71,40
279,2011-05-07,0.0,70,46
280,2011-05-08,0.01,74,50
281,2011-05-09,0.0,73,48
282,2011-05-10,0.0,75,43
283,2011-05-11,0.0,76,56
284,2011-05-12,0.0,75,52
285,2011-05-13,0.04,63,60
286,2011-05-14,0.39,65,58
287,2011-05-15,0.18,77,61
288,2011-05-16,0.03,78,59
289,2011-05-17,0.72,71,62
290,2011-05-18,0.77,72,58
291,2011-05-19,0.14,72,54
292,2011-05-20,0.0,72,51
293,2011-05-21,0.0,81,51
294,2011-05-22,0.0,80,56
295,2011-05-23,0.32,82,64
296,2011-05-24,0.05,85,67
297,2011-05-25,0.0,84,60
298,2011-05-26,0.0,90,66
299,2011-05-27,0.01,83,65
300,2011-05-28,0.0,81,63
301,2011-05-29,0.0,85,67
302,2011-05-30,0.0,93,70
303,2011-05-31,0.0,94,68
304,2011-06-01,0.01,95,72
305,2011-06-02,0.0,86,67
306,2011-06-03,0.0,78,53
307,2011-06-04,0.0,82,48
308,2011-06-05,0.0,81,66
309,2011-06-06,0.0,86,62
310,2011-06-07,0.0,87,61
311,2011-06-08,0.0,96,64
312,2011-06-09,0.01,97,71
313,2011-06-10,0.0,93,70
314,2011-06-11,0.0,90,71
315,2011-06-12,0.11,90,69
316,2011-06-13,0.0,78,61
317,2011-06-14,0.0,76,53
318,2011-06-15,0.0,83,53
319,2011-06-16,0.58,80,58
320,2011-06-17,0.06,85,62
321,2011-06-18,0.0,86,64
322,2011-06-19,0.03,83,70
323,2011-06-20,0.43,78,67
324,2011-06-21,0.07,88,67
325,2011-06-22,0.01,89,71
326,2011-06-23,0.0,83,73
327,2011-06-24,0.0,87,68
328,2011-06-25,0.0,83,62
329,2011-06-26,0.05,85,56
330,2011-06-27,0.04,81,66
331,2011-06-28,0.0,93,68
332,2011-06-29,0.0,88,68
333,2011-06-30,0.0,86,59
334,2011-07-01,0.0,89,58
335,2011-07-02,0.0,93,56
336,2011-07-03,0.14,95,69
337,2011-07-04,0.0,90,68
338,2011-07-05,0.0,92,67
339,2011-07-06,0.1,88,69
340,2011-07-07,0.0,96,71
341,2011-07-08,1.27,87,68
342,2011-07-09,0.0,90,68
343,2011-07-10,0.0,90,63
344,2011-07-11,0.01,94,71
345,2011-07-12,0.0,96,71
346,2011-07-13,0.69,91,71
347,2011-07-14,0.0,84,60
348,2011-07-15,0.0,82,64
349,2011-07-16,0.0,86,59
350,2011-07-17,0.0,89,63
351,2011-07-18,0.0,93,68
352,2011-07-19,0.0,93,73
353,2011-07-20,0.0,94,75
354,2011-07-21,0.0,100,75
355,2011-07-22,0.0,105,76
356,2011-07-23,0.0,99,76
357,2011-07-24,0.0,94,77
358,2011-07-25,0.37,91,73
359,2011-07-26,0.0,95,73
360,2011-07-27,0.0,92,71
361,2011-07-28,0.0,93,68
362,2011-07-29,0.0,103,72
363,2011-07-30,0.0,96,76
364,2011-07-31,0.0,97,73
365,2011-08-01,0.14,99,68
366,2011-08-02,0.0,95,66
367,2011-08-03,0.03,84,72
368,2011-08-04,0.0,88,73
369,2011-08-05,0.0,86,66
370,2011-08-06,0.55,89,72
371,2011-08-07,0.01,93,74
372,2011-08-08,0.0,92,73
373,2011-08-09,0.0,93,69
374,2011-08-10,0.0,92,68
375,2011-08-11,0.0,87,66
376,2011-08-12,0.0,88,62
377,2011-08-13,0.36,84,63
378,2011-08-14,0.08,88,67
379,2011-08-15,0.0,84,66
380,2011-08-16,0.0,87,66
381,2011-08-17,0.0,90,59
382,2011-08-18,0.65,92,69
383,2011-08-19,0.04,87,65
384,2011-08-20,0.0,89,63
385,2011-08-21,0.39,89,73
386,2011-08-22,0.0,83,60
387,2011-08-23,0.0,82,52
388,2011-08-24,0.0,87,56
389,2011-08-25,0.08,81,66
390,2011-08-26,0.0,88,64
391,2011-08-27,1.17,79,70
392,2011-08-28,0.24,85,67
393,2011-08-29,0.0,78,61
394,2011-08-30,0.0,83,55
395,2011-08-31,0.0,83,54
396,2011-09-01,0.0,81,59
397,2011-09-02,0.03,80,66
398,2011-09-03,0.15,80,68
399,2011-09-04,0.0,88,68
400,2011-09-05,1.99,80,63
401,2011-09-06,1.07,63,61
402,2011-09-07,1.11,72,61
403,2011-09-08,2.27,75,68
404,2011-09-09,0.26,84,68
405,2011-09-10,0.0,83,64
406,2011-09-11,0.0,83,63
407,2011-09-12,0.0,83,59
408,2011-09-13,0.0,84,58
409,2011-09-14,0.02,88,62
410,2011-09-15,0.01,74,50
411,2011-09-16,0.0,62,42
412,2011-09-17,0.0,64,49
413,2011-09-18,0.0,69,52
414,2011-09-19,0.0,69,58
415,2011-09-20,0.2,73,63
416,2011-09-21,0.09,77,65
417,2011-09-22,0.1,79,67
418,2011-09-23,0.36,73,65
419,2011-09-24,0.0,76,63
420,2011-09-25,0.11,76,66
421,2011-09-26,0.0,80,69
422,2011-09-27,0.0,79,69
423,2011-09-28,0.16,80,64
424,2011-09-29,0.0,76,56
425,2011-09-30,0.0,73,54
426,2011-10-01,0.8,57,46
427,2011-10-02,0.16,50,44
428,2011-10-03,0.03,51,44
429,2011-10-04,0.0,68,44
430,2011-10-05,0.0,74,52
431,2011-10-06,0.0,70,46
432,2011-10-07,0.0,74,42
433,2011-10-08,0.0,74,45
434,2011-10-09,0.0,80,45
435,2011-10-10,0.0,81,49
436,2011-10-11,0.0,70,55
437,2011-10-12,0.44,65,62
438,2011-10-13,1.92,73,61
439,2011-10-14,0.61,70,55
440,2011-10-15,0.0,71,47
441,2011-10-16,0.0,71,44
442,2011-10-17,0.0,71,47
443,2011-10-18,0.0,73,48
444,2011-10-19,0.81,66,60
445,2011-10-20,0.0,65,45
446,2011-10-21,0.0,59,42
447,2011-10-22,0.0,59,39
448,2011-10-23,0.0,65,35
449,2011-10-24,0.09,67,42
450,2011-10-25,0.0,68,44
451,2011-10-26,0.19,61,49
452,2011-10-27,0.12,64,42
453,2011-10-28,0.07,51,36
454,2011-10-29,1.03,39,33
455,2011-10-30,0.0,51,31
456,2011-10-31,0.0,55,28
457,2011-11-01,0.0,60,36
458,2011-11-02,0.0,61,31
459,2011-11-03,0.0,65,37
460,2011-11-04,0.0,56,41
461,2011-11-05,0.0,53,30
462,2011-11-06,0.0,58,27
463,2011-11-07,0.0,67,32
464,2011-11-08,0.0,69,31
465,2011-11-09,0.0,65,30
466,2011-11-10,0.07,54,38
467,2011-11-11,0.0,50,30
468,2011-11-12,0.0,62,29
469,2011-11-13,0.0,63,32
470,2011-11-14,0.0,73,53
471,2011-11-15,0.05,66,56
472,2011-11-16,0.34,58,52
473,2011-11-17,0.0,52,36
474,2011-11-18,0.0,46,27
475,2011-11-19,0.0,55,29
476,2011-11-20,0.01,64,48
477,2011-11-21,0.21,62,49
478,2011-11-22,0.7,53,48
479,2011-11-23,0.3,61,44
480,2011-11-24,0.0,61,32
481,2011-11-25,0.0,66,29
482,2011-11-26,0.0,67,31
483,2011-11-27,0.0,70,37
484,2011-11-28,0.0,70,51
485,2011-11-29,0.5,64,43
486,2011-11-30,0.0,50,36
487,2011-12-01,0.0,50,28
488,2011-12-02,0.0,57,23
489,2011-12-03,0.0,50,26
490,2011-12-04,0.0,55,29
491,2011-12-05,0.0,59,36
492,2011-12-06,0.21,62,56
493,2011-12-07,2.14,62,37
494,2011-12-08,0.0,45,29
495,2011-12-09,0.0,51,25
496,2011-12-10,0.0,46,27
497,2011-12-11,0.0,42,21
498,2011-12-12,0.0,44,19
499,2011-12-13,0.0,50,22
500,2011-12-14,0.0,49,32
501,2011-12-15,0.0,62,42
502,2011-12-16,0.0,62,39
503,2011-12-17,0.0,40,27
504,2011-12-18,0.0,43,26
505,2011-12-19,0.0,52,24
506,2011-12-20,0.0,56,43
507,2011-12-21,0.08,61,44
508,2011-12-22,1.12,60,40
509,2011-12-23,0.2,50,42
510,2011-12-24,0.0,45,28
511,2011-12-25,0.0,49,24
512,2011-12-26,0.0,48,31
513,2011-12-27,0.71,46,38
514,2011-12-28,0.0,45,30
515,2011-12-29,0.0,41,22
516,2011-12-30,0.0,54,26
517,2011-12-31,0.0,59,37
518,2012-01-01,0.04,57,31
519,2012-01-02,0.0,46,29
520,2012-01-03,0.0,31,18
521,2012-01-04,0.0,33,14
522,2012-01-05,0.0,47,25
523,2012-01-06,0.0,63,27
524,2012-01-07,0.0,64,32
525,2012-01-08,0.0,50,30
526,2012-01-09,0.09,39,26
527,2012-01-10,0.0,53,28
528,2012-01-11,0.59,47,24
529,2012-01-12,0.46,59,40
530,2012-01-13,0.04,52,25
531,2012-01-14,0.0,36,23
532,2012-01-15,0.0,34,18
533,2012-01-16,0.02,41,17
534,2012-01-17,0.14,58,40
535,2012-01-18,0.0,55,22
536,2012-01-19,0.0,38,16
537,2012-01-20,0.09,35,25
538,2012-01-21,0.15,31,26
539,2012-01-22,0.0,31,28
540,2012-01-23,0.03,43,30
541,2012-01-24,0.0,57,34
542,2012-01-25,0.0,50,33
543,2012-01-26,0.01,52,40
544,2012-01-27,0.19,64,39
545,2012-01-28,0.0,54,29
546,2012-01-29,0.0,48,29
547,2012-01-30,0.0,47,28
548,2012-01-31,0.0,66,33
549,2012-02-01,0.0,69,50
550,2012-02-02,0.09,57,41
551,2012-02-03,0.0,50,29
552,2012-02-04,0.09,44,26
553,2012-02-05,0.01,43,26
554,2012-02-06,0.0,52,22
555,2012-02-07,0.0,56,34
556,2012-02-08,0.1,41,29
557,2012-02-09,0.0,46,29
558,2012-02-10,0.03,45,29
559,2012-02-11,0.17,42,21
560,2012-02-12,0.0,31,20
561,2012-02-13,0.0,49,17
562,2012-02-14,0.0,53,31
563,2012-02-15,0.0,53,34
564,2012-02-16,0.2,45,34
565,2012-02-17,0.0,53,32
566,2012-02-18,0.0,59,26
567,2012-02-19,0.0,43,35
568,2012-02-20,0.0,48,26
569,2012-02-21,0.0,50,22
570,2012-02-22,0.0,62,35
571,2012-02-23,0.0,66,43
572,2012-02-24,0.2,58,42
573,2012-02-25,0.0,45,33
574,2012-02-26,0.0,48,28
575,2012-02-27,0.0,64,27
576,2012-02-28,0.0,54,37
577,2012-02-29,1.35,56,34
578,2012-03-01,0.0,67,42
579,2012-03-02,0.81,52,30
580,2012-03-03,0.07,60,42
581,2012-03-04,0.0,47,32
582,2012-03-05,0.0,44,26
583,2012-03-06,0.0,49,21
584,2012-03-07,0.0,68,35
585,2012-03-08,0.0,72,53
586,2012-03-09,0.0,65,39
587,2012-03-10,0.0,47,31
588,2012-03-11,0.0,65,31
589,2012-03-12,0.0,71,37
590,2012-03-13,0.01,80,55
591,2012-03-14,0.0,80,46
592,2012-03-15,0.0,84,47
593,2012-03-16,0.02,62,50
594,2012-03-17,0.0,75,45
595,2012-03-18,0.0,68,51
596,2012-03-19,0.01,76,54
597,2012-03-20,0.0,74,55
598,2012-03-21,0.0,67,54
599,2012-03-22,0.0,80,54
600,2012-03-23,0.0,83,54
601,2012-03-24,0.39,66,55
602,2012-03-25,0.18,63,50
603,2012-03-26,0.0,60,40
604,2012-03-27,0.0,56,30
605,2012-03-28,0.03,73,40
606,2012-03-29,0.0,67,46
607,2012-03-30,0.0,55,35
608,2012-03-31,0.0,66,43
609,2012-04-01,0.12,63,46
610,2012-04-02,0.05,61,40
611,2012-04-03,0.0,72,32
612,2012-04-04,0.0,77,45
613,2012-04-05,0.0,61,37
614,2012-04-06,0.0,61,37
615,2012-04-07,0.0,65,30
616,2012-04-08,0.0,72,33
617,2012-04-09,0.0,66,47
618,2012-04-10,0.0,66,39
619,2012-04-11,0.0,53,34
620,2012-04-12,0.0,61,37
621,2012-04-13,0.0,65,34
622,2012-04-14,0.0,74,35
623,2012-04-15,0.0,83,58
624,2012-04-16,0.0,88,61
625,2012-04-17,0.0,74,50
626,2012-04-18,0.24,58,49
627,2012-04-19,0.0,70,46
628,2012-04-20,0.0,71,42
629,2012-04-21,0.23,81,53
630,2012-04-22,0.96,54,43
631,2012-04-23,0.01,47,38
632,2012-04-24,0.0,63,37
633,2012-04-25,0.0,69,31
634,2012-04-26,0.0,66,54
635,2012-04-27,0.0,62,42
636,2012-04-28,0.16,56,36
637,2012-04-29,0.05,70,40
638,2012-04-30,0.0,65,41
639,2012-05-01,0.09,84,57
640,2012-05-02,0.01,77,59
641,2012-05-03,0.0,84,55
642,2012-05-04,0.05,84,60
643,2012-05-05,0.01,80,60
644,2012-05-06,0.0,71,61
645,2012-05-07,0.0,70,58
646,2012-05-08,0.09,70,57
647,2012-05-09,0.37,73,56
648,2012-05-10,0.0,66,50
649,2012-05-11,0.0,73,39
650,2012-05-12,0.0,77,42
651,2012-05-13,0.0,81,57
652,2012-05-14,0.46,67,61
653,2012-05-15,0.68,80,64
654,2012-05-16,0.0,83,57
655,2012-05-17,0.0,73,50
656,2012-05-18,0.0,75,45
657,2012-05-19,0.0,81,48
658,2012-05-20,0.01,82,51
659,2012-05-21,0.37,70,64
660,2012-05-22,0.44,80,63
661,2012-05-23,1.41,80,62
662,2012-05-24,0.16,81,63
663,2012-05-25,0.0,85,66
664,2012-05-26,0.0,86,66
665,2012-05-27,0.3,86,67
666,2012-05-28,0.0,90,66
667,2012-05-29,0.93,88,69
668,2012-05-30,0.0,85,65
669,2012-05-31,0.0,82,64
670,2012-06-01,0.61,80,63
671,2012-06-02,0.0,73,53
672,2012-06-03,0.0,78,50
673,2012-06-04,0.0,74,54
674,2012-06-05,0.0,70,53
675,2012-06-06,0.0,74,51
676,2012-06-07,0.0,79,52
677,2012-06-08,0.0,83,51
678,2012-06-09,0.0,88,56
679,2012-06-10,0.0,90,60
680,2012-06-11,0.0,87,65
681,2012-06-12,0.6,79,68
682,2012-06-13,0.0,80,66
683,2012-06-14,0.0,81,61
684,2012-06-15,0.0,80,59
685,2012-06-16,0.0,80,53
686,2012-06-17,0.0,77,52
687,2012-06-18,0.12,68,61
688,2012-06-19,0.0,90,67
689,2012-06-20,0.0,94,69
690,2012-06-21,0.0,96,69
691,2012-06-22,0.08,93,68
692,2012-06-23,0.0,87,66
693,2012-06-24,0.0,90,62
694,2012-06-25,0.0,86,64
695,2012-06-26,0.0,80,51
696,2012-06-27,0.0,87,54
697,2012-06-28,0.0,93,58
698,2012-06-29,0.38,102,71
699,2012-06-30,0.0,94,70
700,2012-07-01,0.0,96,71
701,2012-07-02,0.0,92,73
702,2012-07-03,0.23,95,68
703,2012-07-04,0.0,96,70
704,2012-07-05,0.0,98,71
705,2012-07-06,0.0,98,76
706,2012-07-07,0.0,101,75
707,2012-07-08,0.0,101,76
708,2012-07-09,0.24,85,71
709,2012-07-10,0.0,89,67
710,2012-07-11,0.0,89,67
711,2012-07-12,0.0,87,63
712,2012-07-13,0.0,86,69
713,2012-07-14,0.1,87,68
714,2012-07-15,0.06,95,73
715,2012-07-16,0.01,96,69
716,2012-07-17,0.0,99,69
717,2012-07-18,0.06,101,73
718,2012-07-19,1.02,94,73
719,2012-07-20,0.57,83,67
720,2012-07-21,0.13,69,65
721,2012-07-22,0.0,84,67
722,2012-07-23,0.0,89,69
723,2012-07-24,0.0,90,71
724,2012-07-25,0.0,86,69
725,2012-07-26,0.0,98,68
726,2012-07-27,0.0,90,72
727,2012-07-28,0.0,92,70
728,2012-07-29,0.0,89,69
729,2012-07-30,0.0,89,65
730,2012-07-31,0.01,90,70
731,2012-08-01,0.56,88,69
732,2012-08-02,0.0,92,68
733,2012-08-03,0.0,91,71
734,2012-08-04,0.0,94,75
735,2012-08-05,0.15,94,73
736,2012-08-06,0.0,90,72
737,2012-08-07,0.0,89,72
738,2012-08-08,0.01,89,71
739,2012-08-09,0.07,94,68
740,2012-08-10,0.55,86,69
741,2012-08-11,0.26,88,67
742,2012-08-12,0.0,85,69
743,2012-08-13,0.0,88,65
744,2012-08-14,0.13,88,70
745,2012-08-15,0.0,84,66
746,2012-08-16,0.0,87,65
747,2012-08-17,0.32,93,63
748,2012-08-18,0.0,84,66
749,2012-08-19,0.32,76,66
750,2012-08-20,0.2,80,64
751,2012-08-21,0.0,83,60
752,2012-08-22,0.0,85,62
753,2012-08-23,0.0,87,62
754,2012-08-24,0.0,87,63
755,2012-08-25,0.12,79,69
756,2012-08-26,0.32,82,68
757,2012-08-27,0.0,88,67
758,2012-08-28,0.01,89,66
759,2012-08-29,0.0,85,62
760,2012-08-30,0.0,89,61
761,2012-08-31,0.0,95,63
762,2012-09-01,0.0,92,70
763,2012-09-02,0.39,83,71
764,2012-09-03,0.0,84,73
765,2012-09-04,0.02,88,71
766,2012-09-05,0.0,91,72
767,2012-09-06,0.03,86,70
768,2012-09-07,0.0,91,65
769,2012-09-08,0.16,91,62
770,2012-09-09,0.0,79,59
771,2012-09-10,0.0,76,52
772,2012-09-11,0.0,78,46
773,2012-09-12,0.0,81,47
774,2012-09-13,0.0,82,50
775,2012-09-14,0.0,82,50
776,2012-09-15,0.0,78,51
777,2012-09-16,0.0,75,50
778,2012-09-17,0.06,72,47
779,2012-09-18,1.17,77,62
780,2012-09-19,0.0,70,49
781,2012-09-20,0.0,75,46
782,2012-09-21,0.0,79,51
783,2012-09-22,0.23,85,63
784,2012-09-23,0.0,68,48
785,2012-09-24,0.0,68,45
786,2012-09-25,0.0,76,45
787,2012-09-26,0.02,83,60
788,2012-09-27,0.53,84,61
789,2012-09-28,0.09,77,61
790,2012-09-29,0.0,70,50
791,2012-09-30,0.01,73,45
792,2012-10-01,0.01,70,45
793,2012-10-02,2.35,67,60
794,2012-10-03,0.0,81,64
795,2012-10-04,0.01,80,58
796,2012-10-05,0.0,81,52
797,2012-10-06,0.0,77,51
798,2012-10-07,0.08,52,42
799,2012-10-08,0.05,51,37
800,2012-10-09,0.03,62,45
801,2012-10-10,0.0,69,48
802,2012-10-11,0.0,61,41
803,2012-10-12,0.0,64,36
804,2012-10-13,0.0,59,30
805,2012-10-14,0.0,74,43
806,2012-10-15,0.26,70,53
807,2012-10-16,0.0,64,39
808,2012-10-17,0.0,67,37
809,2012-10-18,0.4,71,50
810,2012-10-19,0.03,72,52
811,2012-10-20,0.0,67,43
812,2012-10-21,0.0,65,39
813,2012-10-22,0.0,72,36
814,2012-10-23,0.0,79,46
815,2012-10-24,0.0,81,53
816,2012-10-25,0.0,70,57
817,2012-10-26,0.0,69,60
818,2012-10-27,0.0,69,58
819,2012-10-28,0.4,59,52
820,2012-10-29,4.26,52,42
821,2012-10-30,1.0,43,40
